sample	Acetivibrio.thermocellus	Achromobacter.mucicolens	Achromobacter.xylosoxidans	Acidovorax.carolinensis	Acidovorax.sp..KKS102	Acidovorax.temperans	Acinetobacter.baumannii	Acinetobacter.johnsonii	Acinetobacter.junii	Acinetobacter.nosocomialis	Acinetobacter.seifertii	Acinetobacter.ursingii	Actinocatenispora.sera	Actinomadura.madurae	Actinomyces.oris	Actinosynnema.mirum	Actinosynnema.pretiosum	Aerococcus.christensenii	Aeromonas.caviae	Aeromonas.dhakensis	Aeromonas.hydrophila	Aeromonas.salmonicida	Aeromonas.sp..CA23	Aeromonas.veronii	Aggregatibacter.aphrophilus	Agrobacterium.pusense	Agromyces.protaetiae	Akkermansia.muciniphila	Alicycliphilus.denitrificans	Alistipes.communis	Alistipes.dispar	Alistipes.finegoldii	Alistipes.ihumii	Alistipes.indistinctus	Alistipes.megaguti	Alistipes.onderdonkii	Alistipes.senegalensis	Alistipes.shahii	Allobranchiibius.sp..GilTou73	Alphatrevirus.NC29	Alphatrevirus.phiK	Alteromonas.australica	Aminobacter.sp..MSH1	Aminobacter.sp..SS.2016	Anaerobutyricum.hallii	Anaerostipes.hadrus	Anaerotignum.propionicum	Anaerotruncus.colihominis	Aquabacterium.olei	Aquincola.tertiaricarbonis	Archangium.gephyra	Arthrobacter.antioxidans	Aureococcus.anophagefferens.virus	Avibacterium.paragallinarum	Bacillus.altitudinis	Bacillus.amyloliquefaciens	Bacillus.anthracis	Bacillus.cabrialesii	Bacillus.cereus	Bacillus.cytotoxicus	Bacillus.mycoides	Bacillus.sp..BD59S	Bacillus.sp..NP247	Bacillus.subtilis	Bacillus.thuringiensis	Bacillus.velezensis	Bacteroides.caccae	Bacteroides.caecimuris	Bacteroides.cellulosilyticus	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.faecium	Bacteroides.fragilis	Bacteroides.helcogenes	Bacteroides.humanifaecis	Bacteroides.intestinalis	Bacteroides.luhongzhouii	Bacteroides.nordii	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.sp..A1C1	Bacteroides.sp..BFG.257	Bacteroides.sp..CACC.737	Bacteroides.sp..D2	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.xylanisolvens	Bacteroides.zhangwenhongii	Baekduia.soli	Barnesiella.viscericola	Bartonella.kosoyi	Bartonella.krasnovii	Bifidobacterium.breve	Bifidobacterium.longum	Blattabacterium.cuenoti	Blattabacterium.punctulatus	Blautia.argi	Blautia.hansenii	Blautia.liquoris	Blautia.obeum	Blautia.pseudococcoides	Blautia.sp..NBRC.113351	Blautia.sp..SC05B48	Blautia.wexlerae	Bodo.saltans.virus	Bordetella.avium	Bordetella.bronchiseptica	Bordetella.parapertussis	Bordetella.pertussis	Bracoviriform.congregatae	Bradyrhizobium.barranii	Bradyrhizobium.diazoefficiens	Bradyrhizobium.septentrionale	Bradyrhizobium.sp.	Bradyrhizobium.sp..41S5	Bradyrhizobium.sp..BTAi1	Bradyrhizobium.sp..ISRA463	Bradyrhizobium.sp..SK17	Brenneria.goodwinii	Brevibacterium.linens	Brevundimonas.sp..NIBR10	Brevundimonas.sp..NIBR11	Brucella.anthropi	Brucella.intermedia	Brucella.sp..BO2	Brucella.suis	Buchnera.aphidicola	Burkholderia.cenocepacia	Burkholderia.contaminans	Burkholderia.gladioli	Burkholderia.mallei	Burkholderia.multivorans	Burkholderia.pseudomallei	Burkholderia.thailandensis	Burkholderia.ubonensis	Butyricimonas.virosa	Butyrivibrio.crossotus	Caldicellulosiruptor.bescii	Campylobacter.coli	Campylobacter.concisus	Campylobacter.jejuni	Campylobacter.lanienae	Campylobacter.ornithocola	Campylobacter.sp..RM5004	Campylobacter.ureolyticus	Candidatus.Annandia.pinicola	Candidatus.Carsonella.ruddii	Candidatus.Carsonella.ruddii..Diaphorina.cf..continua.	Candidatus.Kaistella.beijingensis	Candidatus.Karelsulcia.muelleri	Candidatus.Nardonella.dryophthoridicola	Candidatus.Pelagisphaera.phototrophica	Candidatus.Phytoplasma.mali	Candidatus.Phytoplasma.rubi	Candidatus.Portiera.aleyrodidarum	Candidatus.Prometheoarchaeum.syntrophicum	Candidatus.Purcelliella.pentastirinorum	Caulobacter.vibrioides	Cellulomonas.fimi	Cellulomonas.sp..C5510	Cellulomonas.taurus	Cenphatecvirus.saba	Chitinophaga.sp..MD30B	Chlamydia.pecorum	Chlamydiifrater.phoenicopteri	Chlamydiifrater.volucris	Chryseobacterium.indologenes	Chryseobacterium.sp.	Citrobacter.amalonaticus	Citrobacter.braakii	Citrobacter.freundii	Citrobacter.portucalensis	Citrobacter.sp..S39	Clavibacter.michiganensis	Cloacibacterium.caeni	Cloacibacterium.normanense	Clostridioides.difficile	Clostridium.botulinum	Clostridium.cadaveris	Clostridium.estertheticum	Clostridium.perfringens	Clostridium.sp..MD294	Clostridium.sp..SY8519	Cohnella.sp..LGH	Collinsella.aerofaciens	Colobine.gammaherpesvirus.1	Comamonas.antarctica	Comamonas.aquatica	Comamonas.testosteroni	Comovirus.phaseoli	Coprobacter.fastidiosus	Coprobacter.secundus	Coprococcus.comes	Coprococcus.eutactus	Corynebacterium.cyclohexanicum	Corynebacterium.hindlerae	Corynebacterium.kefirresidentii	Corynebacterium.kroppenstedtii	Corynebacterium.matruchotii	Corynebacterium.sp..SCR221107	Corynebacterium.tuberculostearicum	Croceicoccus.naphthovorans	Cupriavidus.basilensis	Cupriavidus.campinensis	Cupriavidus.gilardii	Cupriavidus.metallidurans	Cupriavidus.necator	Cupriavidus.oxalaticus	Cupriavidus.pauculus	Cupriavidus.sp..EM10	Cupriavidus.sp..MP.37	Curtobacterium.citreum	Curtobacterium.sp..MCLR17_032	Cutibacterium.acnes	Cutibacterium.avidum	Cutibacterium.granulosum	Cutibacterium.modestum	Cystobacter.fuscus	Cyvirus.cyprinidallo1	Delftia.acidovorans	Delftia.tsuruhatensis	Deltabaculovirus.cunigripalpi	Dermatophilus.congolensis	Desulfovibrio.piger	Devriesea.agamarum	Dialister.pneumosintes	Diaphorobacter.sp..HDW4A	Diaphorobacter.sp..HDW4B	Dickeya.dadantii	Dickeya.fangzhongdai	Dietzia.psychralcaliphila	Dill.cryptic.virus.2	Dolosigranulum.pigrum	Dorea.formicigenerans	Dorea.longicatena	Dyadobacter.sp..NIV53	Dysosmobacter.welbionis	Edwardsiella.ictaluri	Eggerthella.lenta	Ehrlichia.ruminantium	Emaravirus.aceris	Endozoicomonas.sp..4G	Enterobacter.asburiae	Enterobacter.bugandensis	Enterobacter.cloacae	Enterobacter.hormaechei	Enterobacter.roggenkampii	Enterobacter.sp..CP102	Enterocloster.asparagiformis	Enterocloster.bolteae	Enterococcus.faecalis	Enterococcus.faecium	Epilithonimonas.vandammei	Erwinia.rhapontici	Escherichia.albertii	Escherichia.coli	Escherichia.fergusonii	Escherichia.marmotae	Escherichia.phage.PO103.1	Escherichia.ruysiae	Escherichia.sp..E4742	Eubacterium.hominis	Eubacterium.sp..MSJ.33	Eubacterium.sp..c.25	Eubacterium.ventriosum	Evevirus.ev239	Exiguobacterium.acetylicum	Faecalibacillus.intestinalis	Faecalibacterium.duncaniae	Faecalibacterium.prausnitzii	Faecalibacterium.sp..HTF.F	Faecalibacterium.sp..I2.3.92	Faecalibacterium.sp..I3.3.33	Faecalibacterium.sp..I3.3.89	Faecalibacterium.sp..I4.1.79	Faecalibacterium.sp..I4.3.84	Faecalibacterium.sp..IP.1.18	Faecalibacterium.sp..IP.3.29	Finegoldia.magna	Flavobacterium.aestivum	Flavobacterium.johnsoniae	Flavobacterium.psychrophilum	Flavobacterium.sp..HJ.32.4	Flavonifractor.plautii	Flintibacter.sp..KGMB00164	Francisella.orientalis	Friunavirus.AbKT21III	Fuscovulum.sp..YMD61	Fusobacterium.animalis	Fusobacterium.hwasookii	Fusobacterium.necrophorum	Fusobacterium.nucleatum	Fusobacterium.polymorphum	Fusobacterium.pseudoperiodonticum	Fusobacterium.vincentii	Gammatorquevirus.homidi5	Gemella.haemolysans	Gemella.morbillorum	Geobacillus.stearothermophilus	Geomonas.oryzisoli	Geomonas.subterranea	Gequatrovirus.G4	Gequatrovirus.talmos	Glaesserella.parasuis	Gordonia.polyisoprenivorans	Granulicatella.adiacens	Haemophilus.influenzae	Haemophilus.parainfluenzae	Halomonas.sp..CKK8	Halorhodospira.halochloris	Helicobacter.pylori	Helicobacter.suis	Herbaspirillum.rubrisubalbicans	Herbiconiux.sp..L3.i23	Heterosigma.akashiwo.virus.01	Histophilus.somni	Hoylesella.buccalis	Hungatella.hathewayi	Hungatella.xylanolytica	Hydrogenophaga.pseudoflava	Hydrogenophaga.sp..BPS33	Ichnoviriform.fumiferanae	Ideonella.dechloratans	Intestinimonas.butyriciproducens	Kamchatkavirus.AP45	Kingella.potus	Kinneretia.sp..DAIF2	Kitasatospora.sp..HUAS.3.15	Klebsiella.aerogenes	Klebsiella.michiganensis	Klebsiella.oxytoca	Klebsiella.pneumoniae	Klebsiella.quasipneumoniae	Klebsiella.variicola	Kovacikia.minuta	Lachnoanaerobaculum.gingivalis	Lachnoclostridium.phocaeense	Lachnospira.eligens	Lacinutrix.sp..Bg11.31	Lacticaseibacillus.rhamnosus	Lactiplantibacillus.plantarum	Lactobacillus.crispatus	Lactobacillus.gasseri	Lactobacillus.iners	Lactococcus.cremoris	Lactococcus.garvieae	Lactococcus.lactis	Latilactobacillus.sakei	Lawsonia.intracellularis	Lawsonibacter.asaccharolyticus	Leclercia.adecarboxylata	Leptospira.interrogans	Leptospira.noguchii	Leptotrichia.sp..oral.taxon.212	Leptotrichia.sp..oral.taxon.218	Leptotrichia.sp..oral.taxon.498	Leptotrichia.trevisanii	Leptotrichia.wadei	Listeria.ivanovii	Listeria.monocytogenes	Longicatena.caecimuris	Lysobacter.capsici	Maliibacterium.massiliense	Mardivirus.gallidalpha2	Mardivirus.gallidalpha3	Marfavirus.marfa	Marinitoga.sp..1137	Marvinbryantia.formatexigens	Massilistercora.timonensis	Melaminivora.suipulveris	Melittangium.boletus	Mesomycoplasma.dispar	Mesomycoplasma.flocculare	Mesomycoplasma.hyopneumoniae	Mesomycoplasma.ovipneumoniae	Mesorhizobium.sp..AR07	Mesorhizobium.sp..NZP2077	Metamycoplasma.anseris	Metamycoplasma.hominis	Methanobrevibacter.arboriphilus	Methanobrevibacter.olleyae	Methanobrevibacter.ruminantium	Methanobrevibacter.sp..AbM4	Methanocella.conradii	Methanococcus.aeolicus	Methanonatronarchaeum.sp..AMET.Sl	Methanonatronarchaeum.sp..AMET6.2	Methanosarcina.barkeri	Methanosarcina.mazei	Methanothermobacter.tenebrarum	Methanothermococcus.okinawensis	Methylacidiphilum.sp..IT6	Methylibium.petroleiphilum	Methylobacterium.oryzae	Methyloligella.sp..GL2	Methylorubrum.extorquens	Methylorubrum.populi	Microbacterium.oxydans	Micrococcus.luteus	Micrococcus.yunnanensis	Microcystis.aeruginosa	Microcystis.viridis	Micromonospora.craniellae	Micromonospora.endophytica	Micromonospora.maris	Micromonospora.sp..HUAS.3	Micromonospora.sp..LH3U1	Micromonospora.sp..NBRC.110009	Moraxella.nasovis	Moraxella.osloensis	Morganella.morganii	Mycetocola.spongiae	Mycobacterium.avium	Mycobacterium.intracellulare	Mycobacterium.marinum	Mycobacterium.shigaense	Mycobacterium.sp..ELW1	Mycobacterium.tuberculosis	Mycobacterium.ulcerans	Mycobacteroides.abscessus	Mycobacteroides.immunogenum	Mycoplasma.anserisalpingitidis	Mycoplasma.capricolum	Mycoplasma.feriruminatoris	Mycoplasma.mycoides	Mycoplasmopsis.anatis	Mycoplasmopsis.bovis	Mycoplasmopsis.canis	Mycoplasmopsis.cynos	Mycoplasmopsis.pulmonis	Neisseria.gonorrhoeae	Neisseria.meningitidis	Neisseria.weixii	Neorhizobium.galegae	Neptuniibacter.halophilus	Nocardia.seriolae	Nocardioides.aquaticus	Nocardiopsis.sp..HUAS.JQ3	Novisyntrophococcus.fermenticellae	Odoribacter.splanchnicus	Olsenella.timonensis	Orthobunyavirus.sororocaense	Oxalobacter.aliiformigenes	Oxalobacter.formigenes	Paenarthrobacter.sp..R1	Paenibacillus.lentus	Paenibacillus.mucilaginosus	Paeniclostridium.sordellii	Pandoraea.pnomenusa	Pandoravirus.dulcis	Pandoravirus.macleodensis	Pandoravirus.neocaledonia	Pandoravirus.salinus	Pannonibacter.phragmitetus	Parabacteroides.distasonis	Parabacteroides.faecis	Parabacteroides.goldsteinii	Parabacteroides.johnsonii	Parabacteroides.merdae	Paraburkholderia.bryophila	Paraburkholderia.caribensis	Paraburkholderia.edwinii	Paraburkholderia.fungorum	Paraburkholderia.phymatum	Paraburkholderia.sabiae	Paraprevotella.clara	Paraprevotella.xylaniphila	Parvimonas.micra	Paucibacter.sp..S2.9	Peterkaempfera.bronchialis	Phocaeicola.coprophilus	Phocaeicola.dorei	Phocaeicola.salanitronis	Phocaeicola.vulgatus	Piscine.myocarditis.like.virus	Piscinibacter.sp..XHJ.5	Piscirickettsia.salmonis	Plantactinospora.sp..BB1	Plantactinospora.sp..BC1	Porphyromonas.gingivalis	Porphyromonas.somerae	Prescottella.equi	Prevotella.bivia	Prevotella.bryantii	Prevotella.denticola	Prevotella.intermedia	Prevotella.jejuni	Prevotella.melaninogenica	Prevotella.nigrescens	Priestia.megaterium	Prochlorococcus.marinus	Proteus.mirabilis	Proteus.penneri	Providencia.rettgeri	Providencia.stuartii	Prymnesium.kappa.virus	Pseudomonas.aeruginosa	Pseudomonas.asiatica	Pseudomonas.chengduensis	Pseudomonas.chlororaphis	Pseudomonas.entomophila	Pseudomonas.fluorescens	Pseudomonas.knackmussii	Pseudomonas.mandelii	Pseudomonas.mosselii	Pseudomonas.protegens	Pseudomonas.putida	Pseudomonas.rhodesiae	Pseudomonas.sp..B111	Pseudomonas.sp..BYT.5	Pseudomonas.sp..CIP.10	Pseudomonas.sp..GCEP.101	Pseudomonas.sp..Os17	Pseudomonas.sp..PDNC002	Pseudomonas.sp..SK	Pseudomonas.synxantha	Pseudomonas.syringae	Pseudomonas.syringae.group.genomosp..3	Pseudomonas.veronii	Psychroserpens.sp..NJDZ02	Pusillibacter.faecalis	Pyrolobus.fumarii	Ralstonia.insidiosa	Ralstonia.mannitolilytica	Ralstonia.pickettii	Ralstonia.pseudosolanacearum	Ralstonia.solanacearum	Ralstonia.syzygii	Ralstonia.wenshanensis	Ramlibacter.tataouinensis	Red.clover.cryptic.virus.2	Rhizobacter.gummiphilus	Rhodococcus.erythropolis	Rhodococcus.globerulus	Rhodococcus.opacus	Rhodococcus.qingshengii	Rhodococcus.ruber	Rhodococcus.sp..JS3073	Rhodopseudomonas.palustris	Rickettsia.africae	Roseateles.sp..BIM.B.1768	Roseburia.hominis	Roseburia.intestinalis	Roseburia.rectibacter	Rosellinia.necatrix.partitivirus.2	Rosellinia.necatrix.partitivirus.8	Roseolovirus.humanbeta6b	Roseolovirus.humanbeta7	Roseomonas.gilardii	Rothia.aeria	Rothia.dentocariosa	Rothia.mucilaginosa	Rugamonas.sp..DEMB1	Ruminococcus.bicirculans..ex.Wegman.et.al..2014.	Ruthenibacterium.lactatiformans	Saccharopolyspora.gregorii	Salinibacter.ruber	Salmonella.enterica	Schaalia.odontolytica	Schlegelella.aquatica	Sclerotinia.sclerotiorum.partitivirus.S	Sedimentibacter.sp..zth1	Segatella.copri	Selenomonas.sputigena	Sellimonas.intestinalis	Serratia.marcescens	Shigella.boydii	Shigella.dysenteriae	Shigella.flexneri	Shigella.sonnei	Simiaoa.sunii	Simplexvirus.macacinealpha1	Sinorhizobium.americanum	Sneathia.vaginalis	Sodaliphilus.pleomorphus	Sorangium.cellulosum	Sphaerotilus.sp..FB.5	Sphingobium.yanoikuyae	Sphingomonas.melonis	Spiroplasma.cantharicola	Spiroplasma.citri	Spiroplasma.diminutum	Spiroplasma.floricola	Spiroplasma.phoeniceum	Spiroplasma.sp..BIUS.1	Spiroplasma.sp..SV19	Spiroplasma.taiwanense	Staphylococcus.aureus	Staphylococcus.capitis	Staphylococcus.epidermidis	Staphylococcus.haemolyticus	Staphylococcus.hominis	Staphylococcus.pasteuri	Staphylococcus.pseudintermedius	Staphylococcus.roterodami	Staphylococcus.saccharolyticus	Staphylococcus.saprophyticus	Staphylococcus.warneri	Stenotrophomonas.indicatrix	Stenotrophomonas.maltophilia	Stenotrophomonas.sp..LM091	Stenotrophomonas.sp..NA06056	Streptantibioticus.cattleyicolor	Streptococcus.anginosus	Streptococcus.equi	Streptococcus.gordonii	Streptococcus.infantis	Streptococcus.mitis	Streptococcus.oralis	Streptococcus.parasanguinis	Streptococcus.pneumoniae	Streptococcus.salivarius	Streptococcus.sanguinis	Streptococcus.sp..LPB0220	Streptococcus.sp..Marseille.Q3533	Streptococcus.suis	Streptococcus.thermophilus	Streptomyces.albidoflavus	Streptomyces.ambofaciens	Streptomyces.anulatus	Streptomyces.autolyticus	Streptomyces.bingchenggensis	Streptomyces.buecherae	Streptomyces.coeruleorubidus	Streptomyces.finlayi	Streptomyces.fradiae	Streptomyces.gilvosporeus	Streptomyces.leeuwenhoekii	Streptomyces.lydicus	Streptomyces.microflavus	Streptomyces.peucetius	Streptomyces.pristinaespiralis	Streptomyces.rimosus	Streptomyces.roseirectus	Streptomyces.sampsonii	Streptomyces.sp..A10.2020.	Streptomyces.sp..A144	Streptomyces.sp..AM.2.1.1	Streptomyces.sp..CA.278952	Streptomyces.sp..EAS.AB2608	Streptomyces.sp..FZ201	Streptomyces.sp..G11C.2021.	Streptomyces.sp..HUAS.2.6	Streptomyces.sp..HUAS.31	Streptomyces.sp..Je.1.369	Streptomyces.sp..LX.29	Streptomyces.sp..MA3_2.13	Streptomyces.sp..NA02536	Streptomyces.sp..NA03103	Streptomyces.sp..NA04227	Streptomyces.sp..NBC_00162	Streptomyces.sp..RLB1.8	Streptomyces.sp..RLB3.17	Streptomyces.sp..S063	Streptomyces.sp..S1D4.14	Streptomyces.sp..SCSIO.ZS0520	Streptomyces.sp..TYQ1024	Streptomyces.sp..Tue.6075	Streptomyces.sp..WZ.12	Streptomyces.spectabilis	Streptomyces.tsukubensis	Streptomyces.tuirus	Streptomyces.venezuelae	Streptomyces.yangpuensis	Stutzerimonas.stutzeri	Subdoligranulum.variabile	Sutterella.wadsworthensis	Synechococcus.sp..SynAce01	Tequatrovirus.gee4507	Tequatrovirus.kaw	Tequatrovirus.shfml11	Thermoanaerobacter.wiegelii	Thermodesulfobacterium.geofontis	Thermosipho.ferrireducens	Thermus.thermophilus	Thomasclavelia.ramosa	Treponema.medium	Treponema.pedis	Treponema.phagedenis	Tritonibacter.mobilis	Turicibacter.sanguinis	Vagococcus.teuberi	Varicellovirus.bubalinealpha1	Variovorax.paradoxus	Variovorax.sp..PAMC26660	Veillonella.atypica	Veillonella.parvula	Veillonella.rogosae	Vescimonas.coprocola	Vescimonas.fastidiosa	Vibrio.cholerae	Vibrio.harveyi	Vibrio.parahaemolyticus	Vibrio.splendidus	Vibrio.tapetis	Vicia.cryptic.virus	Wansuia.hejianensis	White.clover.cryptic.virus.2	Wujia.chipingensis	Xanthomonas.arboricola	Xanthomonas.campestris	Xanthomonas.citri	Xanthomonas.oryzae	Xanthomonas.theicola	Xanthomonas.translucens	Xylella.fastidiosa	Yersinia.ruckeri	X.Clostridium..innocuum	X.Clostridium..scindens	X.Ruminococcus..gnavus	X.Ruminococcus..lactaris	endosymbiont.of.Euscepes.postfasciatus	uncultured.Alistipes.sp.	uncultured.Hydrogenophaga.sp.
s13652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485436893203883	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266245487364621	0	0	0	0	0	0.05078125	0	0	0	0	0	0	0.0025974025974026	0.0238095238095238	0.0271739130434783	0.037037037037037	0	0	0	0	0	0	0	0	0.0416666666666667	0.111111111111111	0	0	0	0	0	0.0112994350282486	0	0	0	0	0	0	0	0.166666666666667	0.444444444444444	0	1	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108108108108108	0	0	0	0.25	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.365217391304348	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641025641025641	0	0.0344827586206897	0	0.742268041237113	0	0	0	0	0	0	0	0	0	0.0526315789473684	0.0487012987012987	0	0.0555555555555556	0	0	0.0235294117647059	0.0628787878787879	0.1	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0.00455580865603645	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0700218818380744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546075085324232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00490196078431373	0	0.000517464424320828	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363636363636364	0.0196078431372549	0	0	0	0	0	0	0	0	0	0	0	0.237547892720306	0	0	0.0121951219512195	0.0909090909090909	0	0	0	0	0	0	0	0.0833333333333333	0.125	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0.0289855072463768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.110344827586207	0.0168421052631579	0.00735294117647059	0	0	0
